open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1682380800000,88.26,88.33,88.25,88.32,2098.426,1682380859999,185308.46037,419,1437.084,126905.10827,0
1682380860000,88.32,88.43,88.31,88.41,4727.420,1682380919999,417729.08861,747,3971.445,350918.11800,0
1682380920000,88.41,88.41,88.23,88.29,3210.664,1682380979999,283526.22384,708,976.257,86219.01844,0
1682380980000,88.29,88.40,88.25,88.40,1629.151,1682381039999,143863.08665,530,1271.387,112271.47298,0
1682381040000,88.40,88.48,88.39,88.40,2739.336,1682381099999,242238.04004,593,1288.818,113982.18559,0
1682381100000,88.40,88.54,88.33,88.50,9231.126,1682381159999,816686.50342,906,7252.426,641646.96685,0
1682381160000,88.51,88.51,88.32,88.36,3651.556,1682381219999,322791.17382,594,1320.377,116685.16052,0
1682381220000,88.36,88.40,88.30,88.39,1682.626,1682381279999,148662.05220,310,1412.334,124778.65863,0
1682381280000,88.40,88.48,88.35,88.48,1216.480,1682381339999,107533.70993,220,810.611,71657.92062,0
1682381340000,88.47,88.53,88.47,88.53,1045.565,1682381399999,92526.62157,221,591.714,52366.44941,0
1682381400000,88.53,88.61,88.51,88.60,2404.466,1682381459999,212937.74854,422,1892.295,167590.33075,0
1682381460000,88.60,88.61,88.51,88.51,1363.311,1682381519999,120721.76858,221,312.852,27703.31766,0
1682381520000,88.52,88.70,88.51,88.61,4638.397,1682381579999,411061.75639,645,2580.970,228725.13164,0
1682381580000,88.62,88.62,88.52,88.54,2837.718,1682381639999,251318.85065,453,1257.761,111392.44422,0
1682381640000,88.54,88.54,88.40,88.50,4674.274,1682381699999,413436.69541,609,2929.901,259133.33881,0
1682381700000,88.50,88.53,88.45,88.46,1428.719,1682381759999,126427.49475,333,960.516,84992.49920,0
1682381760000,88.47,88.49,88.40,88.46,1483.371,1682381819999,131210.11520,314,884.070,78196.89423,0
1682381820000,88.46,88.68,88.44,88.68,4239.279,1682381879999,375608.21325,534,3623.414,321054.04036,0
1682381880000,88.68,88.76,88.62,88.65,4752.700,1682381939999,421490.62103,665,2563.138,227314.88001,0
1682381940000,88.66,88.67,88.61,88.63,1216.847,1682381999999,107842.38943,225,738.482,65447.79906,0
1682382000000,88.63,88.63,88.52,88.56,1943.579,1682382059999,172121.90100,366,1020.672,90380.86051,0
1682382060000,88.56,88.60,88.54,88.59,996.823,1682382119999,88277.83947,202,768.601,68068.55637,0
1682382120000,88.60,88.61,88.41,88.46,2770.185,1682382179999,245145.03824,495,1121.507,99252.28021,0
1682382180000,88.46,88.47,88.32,88.35,2686.490,1682382239999,237427.56090,527,1498.629,132449.30931,0
1682382240000,88.36,88.36,88.15,88.30,6315.401,1682382299999,557242.50495,877,3495.311,308468.79317,0
