open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1681948800000,90.42,90.42,90.08,90.22,13320.723,1681948859999,1201844.84377,1894,4144.489,374027.26142,0
1681948860000,90.22,90.30,90.08,90.08,5002.381,1681948919999,451167.19976,936,1081.979,97613.21105,0
1681948920000,90.07,90.12,90.00,90.06,7133.892,1681948979999,642371.56658,1069,3122.916,281227.14475,0
1681948980000,90.06,90.23,90.06,90.23,2788.791,1681949039999,251354.30076,672,1596.025,143863.93593,0
1681949040000,90.22,90.32,90.22,90.31,3204.021,1681949099999,289255.80908,632,1800.464,162541.47349,0
1681949100000,90.30,90.31,90.16,90.17,3766.078,1681949159999,339875.34093,500,753.986,68033.56413,0
1681949160000,90.17,90.21,90.05,90.20,5795.326,1681949219999,522357.37702,751,3916.271,352994.07180,0
1681949220000,90.20,90.29,90.16,90.21,3769.026,1681949279999,340004.77919,613,1969.661,177690.40479,0
1681949280000,90.20,90.22,90.06,90.08,6407.448,1681949339999,577632.66249,771,1255.064,113122.07686,0
1681949340000,90.08,90.16,90.05,90.14,1502.819,1681949399999,135407.04303,381,655.195,59038.30599,0
1681949400000,90.14,90.14,89.95,89.99,4363.175,1681949459999,392832.93674,625,377.727,34024.23473,0
1681949460000,89.99,90.04,89.87,89.89,4987.316,1681949519999,448679.94643,905,2248.802,202313.13978,0
1681949520000,89.89,90.13,89.88,89.96,7025.491,1681949579999,632279.08722,1065,3788.355,340988.50265,0
1681949580000,89.96,90.04,89.91,90.02,3760.766,1681949639999,338379.30690,667,1656.563,149046.45082,0
1681949640000,90.02,90.06,89.90,89.90,3312.319,1681949699999,298103.91742,524,1477.542,132997.82643,0
1681949700000,89.90,90.03,89.88,89.99,7740.313,1681949759999,696313.24173,995,2594.621,233414.59225,0
1681949760000,89.99,90.04,89.92,89.92,3745.894,1681949819999,337102.82519,470,1889.247,170031.49296,0
1681949820000,89.92,90.02,89.85,90.01,3706.210,1681949879999,333220.22917,762,1296.711,116613.87134,0
1681949880000,90.01,90.12,90.01,90.08,4244.606,1681949939999,382314.17765,709,1526.842,137509.22677,0
1681949940000,90.07,90.19,90.05,90.18,2411.134,1681949999999,217327.09497,382,1408.120,126929.70955,0
1681950000000,90.18,90.28,90.13,90.13,4359.704,1681950059999,393277.99347,673,1800.031,162384.44604,0
1681950060000,90.13,90.27,90.09,90.27,13490.618,1681950119999,1217124.75091,988,6561.663,591900.17442,0
1681950120000,90.26,90.49,90.26,90.47,16772.875,1681950179999,1515341.80988,1076,14652.397,1323642.60962,0
1681950180000,90.46,90.62,90.42,90.43,5509.236,1681950239999,498662.35075,981,3195.278,289243.19112,0
1681950240000,90.43,90.47,90.23,90.25,6745.145,1681950299999,609421.94899,792,1466.247,132562.72476,0
1681950300000,90.25,90.50,90.22,90.48,4899.183,1681950359999,442449.96023,837,2428.281,219333.20875,0
1681950360000,90.48,90.49,90.40,90.41,2938.816,1681950419999,265777.61615,471,896.723,81095.59429,0
1681950420000,90.41,90.45,90.34,90.43,2844.374,1681950479999,257105.39271,456,1154.617,104371.39765,0
1681950480000,90.43,90.50,90.41,90.48,2640.834,1681950539999,238868.51391,461,1220.459,110410.29487,0
