open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1674691200000,23060.60,23091.60,23060.50,23066.30,710.834,1674691259999,16405372.88790,4320,408.826,9435360.23790,0
1674691260000,23066.20,23097.10,23066.20,23097.00,365.992,1674691319999,8450728.34160,2586,178.911,4130918.09690,0
1674691320000,23097.10,23125.40,23078.20,23115.00,768.608,1674691379999,17759728.02050,4441,433.610,10019035.63300,0
1674691380000,23114.90,23140.00,23107.60,23136.60,604.171,1674691439999,13974768.12860,4109,374.232,8656052.73290,0
1674691440000,23136.70,23149.50,23113.60,23134.80,473.847,1674691499999,10960807.65840,3030,209.728,4851524.65350,0
1674691500000,23134.70,23142.00,23121.20,23129.10,255.379,1674691559999,5907330.67280,2272,140.502,3249878.22610,0
1674691560000,23129.20,23144.60,23072.00,23081.20,863.143,1674691619999,19953913.61350,4353,357.136,8257287.67530,0
1674691620000,23081.10,23104.30,23079.00,23096.30,336.746,1674691679999,7775940.92560,2445,184.621,4262921.79870,0
1674691680000,23096.30,23125.00,23094.60,23117.10,309.167,1674691739999,7145281.40770,1887,196.678,4544889.39370,0
1674691740000,23117.20,23124.90,23096.70,23096.80,193.071,1674691799999,4462207.68970,1602,95.365,2204315.49350,0
1674691800000,23096.80,23116.30,23092.20,23112.80,254.382,1674691859999,5876769.71830,2038,90.957,2101399.15610,0
1674691860000,23112.80,23115.90,23098.40,23109.50,118.076,1674691919999,2728320.50050,1348,64.435,1488805.23990,0
1674691920000,23109.60,23127.60,23106.10,23125.90,149.733,1674691979999,3461773.34260,1349,116.983,2704591.94780,0
1674691980000,23125.80,23128.00,23118.60,23126.00,83.370,1674692039999,1927738.74700,946,36.325,839952.88350,0
1674692040000,23126.10,23126.10,23092.20,23096.20,329.064,1674692099999,7602682.42270,2219,167.297,3865145.18900,0
1674692100000,23096.30,23128.00,23092.50,23127.30,298.450,1674692159999,6895704.60140,2130,166.915,3856779.13610,0
1674692160000,23127.30,23137.50,23115.30,23115.40,509.516,1674692219999,11784196.59600,2510,223.905,5178810.23840,0
1674692220000,23114.60,23120.00,23101.80,23105.50,147.891,1674692279999,3417482.47010,1250,58.933,1361818.81320,0
1674692280000,23105.50,23115.30,23080.50,23103.00,700.220,1674692339999,16173008.22720,3772,240.569,5556658.94730,0
1674692340000,23102.90,23115.20,23084.00,23087.00,303.091,1674692399999,7000258.77000,2040,149.336,3448737.39340,0
1674692400000,23087.10,23094.40,23077.40,23079.10,276.325,1674692459999,6378531.63860,2019,136.737,3156403.25440,0
1674692460000,23079.10,23108.90,23075.10,23105.80,180.425,1674692519999,4165942.07450,1619,86.354,1994021.24810,0
1674692520000,23105.90,23110.20,23095.00,23101.60,138.945,1674692579999,3209996.40900,1226,45.271,1045837.41300,0
1674692580000,23101.60,23101.60,23075.90,23075.90,161.231,1674692639999,3722143.15030,1301,57.343,1323669.82100,0
1674692640000,23076.00,23089.10,23075.90,23086.00,142.468,1674692699999,3288717.22260,1481,82.576,1906169.26530,0
1674692700000,23086.00,23100.10,23086.00,23088.10,93.527,1674692759999,2159984.55730,1033,53.721,1240694.80230,0
1674692760000,23088.10,23088.10,23075.10,23078.00,108.835,1674692819999,2512016.49720,1217,47.051,1085975.71870,0
1674692820000,23078.10,23081.40,23061.90,23064.00,279.430,1674692879999,6447034.81710,1953,69.730,1608790.78320,0
1674692880000,23064.00,23076.70,23061.80,23076.70,189.311,1674692939999,4366755.55440,1511,105.545,2434578.13560,0
1674692940000,23076.60,23076.60,23054.00,23054.00,251.652,1674692999999,5803143.13950,2008,47.625,1098191.86170,0
1674693000000,23054.00,23062.50,23040.10,23047.40,503.992,1674693059999,11616604.25610,3222,203.425,4688580.48490,0
1674693060000,23047.40,23082.40,23047.30,23082.40,229.767,1674693119999,5300101.19960,2053,145.341,3352593.27460,0
1674693120000,23082.30,23086.60,23068.70,23070.90,148.200,1674693179999,3419930.23990,1397,91.626,2114483.41670,0
1674693180000,23070.90,23098.30,23070.90,23094.40,159.059,1674693239999,3672360.42300,1322,105.502,2435666.13650,0
1674693240000,23094.40,23094.40,23075.00,23076.60,128.264,1674693299999,2961270.58190,1301,62.388,1440392.22350,0
1674693300000,23076.60,23104.40,23076.60,23104.30,197.004,1674693359999,4549964.75640,1800,163.206,3769467.86360,0
1674693360000,23104.30,23118.00,23102.10,23117.60,376.605,1674693419999,8703873.44470,2514,181.773,4201172.77790,0
1674693420000,23117.60,23125.50,23110.90,23110.90,699.611,1674693479999,16174829.92410,2315,391.239,9045219.97860,0
1674693480000,23111.00,23125.00,23110.90,23121.90,644.389,1674693539999,14897894.71590,2557,356.700,8246437.17690,0
1674693540000,23121.80,23123.60,23110.10,23110.10,94.237,1674693599999,2178414.22790,1049,37.598,869100.96030,0
1674693600000,23110.10,23116.00,23110.10,23116.00,137.546,1674693659999,3179126.81490,1014,91.119,2106067.77310,0
1674693660000,23116.00,23139.70,23116.00,23132.20,594.541,1674693719999,13750210.63580,2596,452.456,10463483.70200,0
1674693720000,23132.30,23136.70,23123.10,23130.30,192.346,1674693779999,4449158.03690,1477,91.652,2120017.18420,0
