open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1682035200000,28229.90,28230.00,28218.70,28218.70,224.694,1682035259999,6341616.23560,1906,72.076,2034202.91170,0
1682035260000,28218.80,28244.00,28198.10,28243.90,980.722,1682035319999,27674288.34020,4487,514.026,14507252.23520,0
1682035320000,28244.00,28266.50,28243.90,28255.20,493.932,1682035379999,13957326.41780,3298,291.112,8225829.66280,0
1682035380000,28255.30,28268.10,28243.80,28267.60,375.118,1682035439999,10600012.87870,3558,205.686,5812586.62540,0
1682035440000,28267.60,28277.50,28267.40,28275.00,341.042,1682035499999,9642042.36140,2767,236.359,6682420.83810,0
1682035500000,28275.00,28275.00,28255.00,28262.00,270.938,1682035559999,7657300.43690,2656,96.644,2731239.69920,0
1682035560000,28262.10,28272.50,28251.00,28272.50,448.197,1682035619999,12668276.77780,2321,225.994,6387704.37120,0
1682035620000,28272.50,28285.80,28272.40,28285.80,324.214,1682035679999,9168608.48020,2639,229.433,6488236.37570,0
1682035680000,28285.80,28303.50,28285.70,28300.60,403.919,1682035739999,11429390.94100,2896,269.466,7624728.06920,0
1682035740000,28300.70,28300.70,28271.40,28275.80,461.530,1682035799999,13054562.14000,2958,117.072,3311026.53420,0
1682035800000,28275.70,28275.70,28258.50,28260.40,129.312,1682035859999,3655049.96940,1746,47.771,1350140.49020,0
1682035860000,28260.40,28276.50,28258.60,28276.50,251.633,1682035919999,7112436.92720,2075,162.829,4602273.74480,0
1682035920000,28276.50,28297.00,28260.90,28286.30,465.214,1682035979999,13155456.81710,3304,314.105,8882378.36340,0
1682035980000,28286.30,28291.60,28279.70,28290.00,134.181,1682036039999,3795430.36680,1798,78.563,2222160.43950,0
1682036040000,28290.10,28290.10,28279.40,28279.50,80.641,1682036099999,2280865.13920,1256,31.878,901616.28590,0
1682036100000,28279.50,28300.30,28266.70,28297.90,409.974,1682036159999,11596035.31550,3043,285.972,8089498.80200,0
1682036160000,28297.90,28303.50,28292.10,28303.40,185.320,1682036219999,5244263.04510,2206,117.741,3331866.45680,0
1682036220000,28303.50,28309.00,28294.70,28307.60,191.350,1682036279999,5415497.28100,2183,118.532,3354621.29090,0
1682036280000,28307.70,28319.70,28294.00,28306.10,355.942,1682036339999,10075305.12890,3127,170.623,4829492.14330,0
1682036340000,28306.20,28306.20,28287.30,28290.10,139.386,1682036399999,3944324.41660,1808,59.881,1694465.94950,0
1682036400000,28290.10,28290.10,28273.60,28274.90,203.160,1682036459999,5745698.06700,2422,70.803,2002295.20960,0
1682036460000,28275.00,28278.10,28256.20,28258.00,300.945,1682036519999,8506060.99500,2317,48.280,1364566.64450,0
1682036520000,28258.10,28258.10,28231.00,28233.90,287.145,1682036579999,8109966.89050,2674,86.172,2433433.58080,0
1682036580000,28233.90,28233.90,28192.00,28192.00,346.912,1682036639999,9788528.78140,3334,59.770,1686975.22900,0
1682036640000,28192.00,28223.40,28177.00,28206.50,907.914,1682036699999,25605500.54070,6613,478.020,13481978.01090,0
1682036700000,28206.60,28209.30,28184.60,28185.30,409.247,1682036759999,11537488.68110,3373,168.690,4755357.72900,0
