open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1680652800000,28155.10,28159.20,28150.20,28150.80,161.927,1680652859999,4559143.44380,2196,75.983,2139370.92920,0
1680652860000,28150.80,28154.20,28141.40,28144.10,186.965,1680652919999,5262318.60500,1823,68.378,1924579.16530,0
1680652920000,28144.20,28150.00,28141.80,28150.00,136.162,1680652979999,3832189.35710,1549,80.957,2278519.32070,0
1680652980000,28150.00,28155.30,28144.40,28145.70,107.580,1680653039999,3028260.15300,1295,58.987,1660413.34710,0
1680653040000,28145.80,28145.80,28140.00,28140.60,92.629,1680653099999,2606803.39190,1193,33.409,940219.70150,0
1680653100000,28140.50,28143.90,28138.00,28143.80,170.312,1680653159999,4792567.26970,1430,86.959,2447044.23550,0
1680653160000,28143.90,28150.00,28136.00,28150.00,166.380,1680653219999,4681988.02660,1596,81.869,2303873.41890,0
1680653220000,28150.00,28150.00,28144.40,28144.40,100.595,1680653279999,2831528.25340,900,55.005,1548270.64550,0
1680653280000,28144.40,28150.00,28130.80,28133.20,159.638,1680653339999,4491820.01920,1477,36.134,1016834.33860,0
1680653340000,28133.20,28137.90,28129.80,28131.20,139.386,1680653399999,3921272.26620,1329,69.414,1952763.65770,0
1680653400000,28131.30,28131.30,28129.10,28129.80,143.129,1680653459999,4026256.59140,1104,73.323,2062581.08600,0
1680653460000,28129.70,28135.80,28126.50,28132.30,158.453,1680653519999,4457353.94120,1473,95.637,2690326.09660,0
1680653520000,28132.20,28132.30,28126.10,28126.10,36.415,1680653579999,1024380.25260,648,9.159,257660.51980,0
1680653580000,28126.10,28128.20,28124.30,28128.10,70.941,1680653639999,1995249.98010,778,35.201,990045.41040,0
1680653640000,28128.10,28128.60,28122.20,28122.20,76.920,1680653699999,2163433.87350,917,22.857,642895.28320,0
1680653700000,28122.20,28122.30,28095.20,28095.20,305.664,1680653759999,8591926.79670,3081,106.877,3004177.20310,0
1680653760000,28095.20,28116.00,28085.80,28116.00,300.142,1680653819999,8432640.85210,2579,167.343,4701619.65450,0
1680653820000,28116.10,28151.50,28116.10,28151.50,292.425,1680653879999,8229200.44940,2503,227.784,6409857.31950,0
1680653880000,28151.60,28165.60,28144.70,28153.80,314.792,1680653939999,8864165.23640,3045,178.734,5033016.13030,0
1680653940000,28153.90,28154.50,28139.80,28148.40,105.993,1680653999999,2983344.91460,1414,49.783,1401197.89080,0
1680654000000,28148.40,28148.40,28136.40,28136.50,89.817,1680654059999,2527698.91600,1335,42.788,1204124.77940,0
1680654060000,28136.40,28152.20,28132.10,28150.70,107.444,1680654119999,3023333.15340,1403,66.836,1880679.41660,0
1680654120000,28150.70,28190.30,28149.40,28182.00,571.849,1680654179999,16113732.70380,4623,386.916,10902753.68350,0
1680654180000,28181.90,28194.70,28176.40,28189.90,462.961,1680654239999,13049039.16210,3696,291.085,8204403.89290,0
1680654240000,28189.90,28270.00,28184.20,28256.00,1644.335,1680654299999,46420141.15040,12086,1097.050,30971062.71720,0
1680654300000,28256.00,28258.60,28217.60,28217.70,469.938,1680654359999,13267519.90570,4326,143.267,4044685.52090,0
1680654360000,28217.70,28243.30,28217.70,28223.00,328.706,1680654419999,9279389.01700,3220,160.635,4534725.63720,0
1680654420000,28223.00,28225.20,28206.90,28208.90,232.364,1680654479999,6556317.74610,2304,98.496,2779252.04880,0
1680654480000,28209.00,28223.70,28207.10,28223.70,209.684,1680654539999,5916544.41300,2078,112.377,3170873.21890,0
1680654540000,28223.60,28238.60,28213.60,28238.60,228.544,1680654599999,6450066.09530,2007,127.919,3610318.90670,0
