open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1677542400000,23480.00,23480.10,23460.00,23466.50,624.321,1677542459999,14650611.90440,4230,149.525,3508670.11130,0
1677542460000,23466.60,23486.70,23466.50,23478.60,309.486,1677542519999,7267179.26240,2901,183.160,4300777.91470,0
1677542520000,23478.60,23495.00,23477.80,23481.10,368.842,1677542579999,8663636.34120,2318,266.584,6261761.38700,0
1677542580000,23481.00,23491.90,23481.00,23490.40,127.611,1677542639999,2997362.59370,1345,59.700,1402152.06870,0
1677542640000,23490.40,23496.60,23490.30,23496.60,164.202,1677542699999,3857765.26320,1237,94.614,2222836.13820,0
1677542700000,23496.50,23503.90,23485.80,23485.80,462.092,1677542759999,10858423.52810,2645,241.105,5665956.45880,0
1677542760000,23485.90,23489.20,23470.20,23474.20,233.717,1677542819999,5486855.42440,2233,82.949,1947380.67950,0
1677542820000,23474.20,23478.60,23467.00,23471.40,273.969,1677542879999,6430862.10040,2230,98.559,2313366.45490,0
1677542880000,23471.40,23480.70,23469.10,23469.20,248.876,1677542939999,5842399.28560,1797,62.357,1463821.89050,0
1677542940000,23469.10,23488.80,23462.00,23488.70,203.059,1677542999999,4765957.44520,1971,105.620,2479102.04670,0
1677543000000,23488.80,23488.80,23474.60,23483.60,133.696,1677543059999,3139592.96300,1554,50.493,1185654.63310,0
1677543060000,23483.60,23487.00,23474.30,23477.30,141.392,1677543119999,3319759.72080,1233,35.659,837244.83700,0
1677543120000,23477.30,23481.90,23476.10,23478.30,70.605,1677543179999,1657722.29610,936,32.812,770361.61640,0
1677543180000,23478.40,23478.40,23465.90,23467.10,164.910,1677543239999,3870387.48130,1721,32.946,773180.25090,0
1677543240000,23467.00,23476.90,23465.30,23475.40,121.347,1677543299999,2848093.90980,1182,52.678,1236337.99380,0
1677543300000,23475.40,23478.40,23475.40,23477.00,88.923,1677543359999,2087686.57550,965,52.271,1227181.99310,0
1677543360000,23477.00,23477.10,23465.30,23465.30,121.392,1677543419999,2848908.36050,1097,23.576,553253.21610,0
1677543420000,23465.40,23477.70,23462.00,23469.90,296.157,1677543479999,6950767.84600,1665,190.956,4481670.57740,0
1677543480000,23469.90,23490.20,23469.90,23490.10,188.196,1677543539999,4419594.91510,1663,148.898,3496633.54530,0
1677543540000,23490.20,23503.00,23489.00,23496.00,261.150,1677543599999,6136431.80450,2013,198.689,4668859.84890,0
1677543600000,23496.00,23502.70,23496.00,23502.20,224.201,1677543659999,5268787.07510,1522,156.674,3681838.04370,0
1677543660000,23502.20,23504.20,23500.10,23500.60,158.236,1677543719999,3718978.38770,1505,111.566,2622074.48450,0
1677543720000,23500.70,23532.40,23500.60,23527.00,889.856,1677543779999,20928207.23590,3931,683.784,16081605.82100,0
1677543780000,23527.10,23539.00,23525.00,23525.00,367.145,1677543839999,8640041.93270,2736,256.011,6024694.45590,0
1677543840000,23525.10,23529.40,23513.50,23515.20,273.325,1677543899999,6428545.91460,2312,61.026,1435408.42140,0
1677543900000,23515.10,23521.90,23513.30,23519.00,284.996,1677543959999,6702319.41130,1668,100.695,2368038.56870,0
1677543960000,23518.90,23519.00,23505.70,23507.10,175.451,1677544019999,4125164.98620,1247,41.608,978292.09730,0
1677544020000,23507.10,23507.10,23484.60,23487.70,330.313,1677544079999,7762593.86590,2237,54.911,1290423.49620,0
