open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1676937600000,24849.90,24859.20,24839.80,24839.80,532.370,1676937659999,13229421.40350,3150,261.515,6499169.01830,0
1676937660000,24839.90,24842.60,24830.40,24833.70,263.867,1676937719999,6553609.40390,2211,71.530,1776529.33430,0
1676937720000,24833.70,24841.70,24831.60,24835.10,177.563,1676937779999,4410236.25800,1698,64.734,1607713.53130,0
1676937780000,24835.10,24838.40,24827.10,24830.50,105.352,1676937839999,2616129.03260,1250,40.618,1008672.48630,0
1676937840000,24830.60,24830.60,24822.70,24822.70,183.781,1676937899999,4562624.56280,1435,26.156,649382.44730,0
1676937900000,24822.80,24839.80,24817.10,24839.70,210.942,1676937959999,5237517.56500,1879,100.961,2507009.84680,0
1676937960000,24839.70,24839.80,24828.80,24833.40,131.596,1676938019999,3267953.60500,1407,41.663,1034689.02370,0
1676938020000,24833.40,24835.00,24830.70,24835.00,77.441,1676938079999,1923167.29730,707,38.787,963231.15580,0
1676938080000,24835.00,24836.00,24824.70,24833.30,83.470,1676938139999,2072780.64570,1106,45.314,1125274.84550,0
1676938140000,24833.20,24833.20,24820.30,24823.50,106.255,1676938199999,2637923.00570,1501,24.717,613577.74700,0
1676938200000,24823.60,24823.60,24800.20,24800.30,325.421,1676938259999,8073138.44350,2487,49.808,1235656.97450,0
1676938260000,24800.20,24800.30,24793.20,24798.00,198.248,1676938319999,4915878.40050,1669,70.417,1746098.81470,0
1676938320000,24798.00,24814.60,24797.90,24811.60,209.287,1676938379999,5191843.56120,1354,106.142,2632774.19980,0
1676938380000,24811.60,24822.80,24807.40,24822.70,72.817,1676938439999,1807104.60070,904,46.996,1166350.45850,0
1676938440000,24822.80,24836.90,24820.80,24826.90,130.178,1676938499999,3231995.99950,1281,82.490,2048032.84570,0
1676938500000,24827.00,24831.20,24807.70,24807.70,163.031,1676938559999,4046723.99630,1494,47.719,1184536.67370,0
1676938560000,24807.80,24810.00,24791.90,24794.90,209.662,1676938619999,5199422.75150,1989,64.651,1603272.23610,0
1676938620000,24795.00,24798.00,24787.50,24791.10,179.289,1676938679999,4444876.70320,1378,49.008,1215010.82520,0
1676938680000,24791.20,24795.50,24787.20,24795.50,138.783,1676938739999,3440480.11790,1094,72.640,1800766.22730,0
1676938740000,24795.50,24795.50,24789.10,24789.10,76.093,1676938799999,1886524.09820,910,23.483,582193.39700,0
1676938800000,24789.20,24809.00,24789.10,24804.70,104.721,1676938859999,2596984.15680,1223,61.145,1516286.04430,0
1676938860000,24804.70,24814.50,24804.60,24814.50,67.679,1676938919999,1679316.67990,806,55.797,1384495.28460,0
1676938920000,24814.50,24821.60,24812.60,24821.60,158.462,1676938979999,3932639.98160,1105,101.618,2521848.61970,0
1676938980000,24821.60,24829.90,24818.90,24819.00,91.137,1676939039999,2262361.60880,1000,50.215,1246531.73350,0
1676939040000,24819.00,24820.30,24815.20,24820.20,66.501,1676939099999,1650393.52730,790,30.948,768030.79170,0
1676939100000,24820.30,24820.30,24815.60,24816.60,66.527,1676939159999,1651066.40260,818,25.476,632244.17580,0
1676939160000,24816.70,24818.00,24816.20,24817.80,49.935,1676939219999,1239242.93690,532,30.772,763664.89140,0
1676939220000,24817.90,24818.40,24800.40,24803.60,142.781,1676939279999,3542246.73400,1098,39.357,976315.89480,0
1676939280000,24803.70,24816.50,24803.70,24812.70,69.974,1676939339999,1736199.97570,864,48.331,1199185.45220,0
1676939340000,24812.70,24819.10,24812.60,24819.00,29.994,1676939399999,744366.34840,485,24.226,601217.10920,0
1676939400000,24819.10,24825.30,24817.80,24822.40,72.661,1676939459999,1803662.56630,954,36.054,894957.53040,0
