open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1677628800000,23129.70,23141.30,23120.30,23132.70,847.786,1677628859999,19610979.37900,3880,525.846,12164545.71380,0
1677628860000,23132.60,23141.30,23131.20,23132.40,295.596,1677628919999,6838721.80530,2250,159.227,3683782.51360,0
1677628920000,23132.40,23149.50,23130.60,23147.90,460.705,1677628979999,10661718.19460,2603,335.742,7769904.15620,0
1677628980000,23147.90,23150.00,23146.70,23148.00,142.818,1677629039999,3306074.95770,1223,98.411,2278099.60130,0
1677629040000,23147.90,23169.00,23147.90,23169.00,406.831,1677629099999,9421341.56800,2341,309.371,7164339.92740,0
1677629100000,23168.90,23169.50,23159.80,23163.00,334.133,1677629159999,7740745.57440,2256,100.608,2330778.63100,0
1677629160000,23162.90,23163.00,23140.80,23140.80,264.840,1677629219999,6131537.55090,1907,46.034,1065745.20900,0
1677629220000,23140.90,23140.90,23124.00,23124.10,122.777,1677629279999,2840535.29450,1568,40.259,931462.74150,0
1677629280000,23124.00,23141.50,23124.00,23128.70,216.400,1677629339999,5005897.49480,1648,125.650,2906513.63060,0
1677629340000,23128.70,23128.80,23108.40,23108.50,428.292,1677629399999,9900108.29380,2374,78.902,1823821.91880,0
1677629400000,23108.40,23123.20,23108.40,23114.50,442.831,1677629459999,10236503.43830,2979,308.684,7135665.21970,0
1677629460000,23114.50,23123.70,23107.60,23122.90,188.940,1677629519999,4367009.77220,2216,103.733,2397654.93420,0
1677629520000,23122.80,23153.30,23122.80,23151.60,195.534,1677629579999,4524981.58650,2335,118.516,2742582.38900,0
1677629580000,23151.70,23158.80,23149.10,23154.10,253.427,1677629639999,5867791.57250,2463,172.120,3985187.27670,0
1677629640000,23154.10,23154.10,23143.10,23151.30,209.133,1677629699999,4841338.19690,1588,94.469,2187024.57790,0
1677629700000,23151.20,23163.60,23151.20,23155.20,348.843,1677629759999,8078482.11060,2656,136.579,3162895.51530,0
1677629760000,23155.20,23160.50,23149.90,23160.50,192.565,1677629819999,4458775.47870,1896,94.421,2186332.13330,0
1677629820000,23160.50,23173.20,23160.40,23169.10,241.060,1677629879999,5584924.91960,2387,164.540,3812073.54240,0
1677629880000,23169.20,23169.20,23158.50,23167.80,100.458,1677629939999,2327151.07710,1330,47.842,1108294.18090,0
1677629940000,23167.80,23174.00,23167.70,23174.00,84.891,1677629999999,1966881.15610,1073,59.873,1387244.94030,0
1677630000000,23173.90,23175.00,23163.40,23174.80,296.967,1677630059999,6880412.25850,2126,104.880,2429861.97660,0
1677630060000,23174.90,23187.50,23174.80,23183.90,353.106,1677630119999,8185299.98110,2600,217.235,5035718.26550,0
1677630120000,23183.90,23209.60,23183.90,23186.30,976.198,1677630179999,22647565.99550,5498,527.381,12235066.42470,0
1677630180000,23186.20,23188.00,23177.60,23177.70,239.741,1677630239999,5557907.25270,1492,63.840,1480036.27960,0
1677630240000,23177.60,23200.00,23177.30,23192.30,259.158,1677630299999,6010711.94120,1841,176.761,4099628.83110,0
1677630300000,23192.30,23193.60,23174.00,23174.00,223.471,1677630359999,5180753.55870,2098,54.628,1266454.03810,0
1677630360000,23174.00,23191.10,23171.10,23183.40,210.038,1677630419999,4869673.75800,1689,102.043,2365574.51090,0
1677630420000,23183.40,23183.50,23173.10,23178.40,141.155,1677630479999,3271837.82280,1377,50.574,1172256.25470,0
1677630480000,23178.40,23178.50,23166.80,23166.90,95.335,1677630539999,2209221.81050,867,27.700,641887.02720,0
1677630540000,23166.90,23168.60,23154.20,23158.10,188.457,1677630599999,4364800.20660,1693,39.691,919266.37700,0
1677630600000,23158.00,23172.00,23156.40,23171.90,211.910,1677630659999,4908504.20310,1975,139.885,3240281.90430,0
1677630660000,23172.00,23183.30,23170.20,23182.10,79.333,1677630719999,1838710.71520,1179,49.724,1152452.80520,0
1677630720000,23182.20,23204.70,23180.70,23185.40,417.488,1677630779999,9682822.16500,3185,205.928,4776068.63640,0
1677630780000,23185.50,23199.00,23185.20,23187.70,198.487,1677630839999,4603302.06550,1826,69.221,1605397.11880,0
1677630840000,23187.70,23187.70,23181.00,23186.90,72.642,1677630899999,1684114.30950,839,34.723,804985.94850,0
1677630900000,23186.80,23194.00,23181.70,23182.30,125.406,1677630959999,2907993.28260,1444,59.952,1390219.11940,0
1677630960000,23182.40,23183.80,23165.00,23171.90,167.370,1677631019999,3878707.80010,1790,39.250,909617.16430,0
1677631020000,23172.00,23183.20,23167.10,23180.10,150.011,1677631079999,3476573.20020,1602,112.886,2616218.89520,0
1677631080000,23180.00,23187.70,23180.00,23185.00,80.328,1677631139999,1862325.36550,849,51.504,1194027.55660,0
1677631140000,23185.00,23185.00,23169.80,23175.80,128.362,1677631199999,2974823.19070,1304,43.255,1002339.05500,0
1677631200000,23175.80,23175.80,23165.20,23168.30,124.847,1677631259999,2892644.55210,1033,18.120,419836.24750,0
1677631260000,23168.40,23168.40,23165.50,23165.50,104.971,1677631319999,2431842.47480,728,31.388,727157.79640,0
1677631320000,23165.50,23179.40,23165.50,23179.40,200.050,1677631379999,4635268.77500,1130,160.302,3714183.96690,0
1677631380000,23179.40,23180.10,23139.80,23143.50,481.474,1677631439999,11149633.81700,3042,89.919,2082308.12610,0
1677631440000,23143.50,23145.40,23128.80,23132.00,563.939,1677631499999,13047779.80950,4291,215.492,4985736.42710,0
1677631500000,23131.90,23132.30,23121.00,23132.30,377.508,1677631559999,8730830.18830,2913,112.893,2610909.33860,0
1677631560000,23132.30,23135.00,23121.80,23122.90,317.018,1677631619999,7332661.05390,1862,171.104,3957877.01640,0
1677631620000,23122.90,23129.00,23113.40,23118.50,347.588,1677631679999,8036282.45880,3243,159.181,3680370.50820,0
1677631680000,23118.40,23118.40,23101.80,23107.30,446.607,1677631739999,10320020.87630,3304,173.928,4019053.62460,0
1677631740000,23107.30,23107.80,23080.00,23080.10,1023.805,1677631799999,23641565.04900,5097,223.219,5154729.11440,0
1677631800000,23080.10,23085.90,23037.70,23052.20,1646.031,1677631859999,37952228.04120,11086,582.774,13435997.57200,0
1677631860000,23052.20,23078.40,23045.00,23045.00,925.030,1677631919999,21332631.16440,5711,559.059,12892211.34560,0
1677631920000,23045.10,23055.40,23033.00,23049.50,885.090,1677631979999,20397858.68870,5223,587.761,13545556.32310,0
1677631980000,23049.60,23060.90,23008.40,23024.50,1599.220,1677632039999,36830618.68960,9069,666.043,15342594.04670,0
1677632040000,23024.50,23041.20,23019.50,23020.00,527.426,1677632099999,12146704.97780,3906,285.875,6583656.01310,0
1677632100000,23020.00,23035.50,23008.50,23025.10,923.570,1677632159999,21262952.99810,7320,457.475,10532551.46230,0
1677632160000,23025.10,23052.60,23019.10,23052.60,550.895,1677632219999,12688096.29770,3972,452.623,10424823.79050,0
1677632220000,23052.60,23097.30,23051.00,23096.10,1414.436,1677632279999,32642560.77280,7416,974.584,22490942.07820,0
1677632280000,23096.20,23105.30,23074.20,23083.70,703.496,1677632339999,16243230.51240,5137,289.200,6677806.40990,0
1677632340000,23083.80,23093.40,23073.70,23090.30,219.290,1677632399999,5061802.92920,2489,98.736,2279242.07030,0
1677632400000,23090.20,23091.90,23065.60,23065.60,286.014,1677632459999,6600947.95490,3230,120.737,2786498.37010,0
1677632460000,23065.70,23106.70,23063.20,23105.90,551.310,1677632519999,12733558.34330,4149,312.879,7225942.73150,0
1677632520000,23105.90,23110.20,23100.10,23106.10,417.401,1677632579999,9644364.64070,2784,234.448,5416994.37960,0
1677632580000,23106.00,23109.80,23087.80,23107.60,370.098,1677632639999,8548619.78350,3029,130.173,3006854.36060,0
1677632640000,23107.60,23109.30,23096.20,23099.20,154.738,1677632699999,3575194.50270,1678,73.856,1706413.59490,0
1677632700000,23099.30,23106.90,23086.00,23106.90,213.219,1677632759999,4924889.85580,2139,140.107,3236204.45120,0
1677632760000,23106.90,23109.00,23104.50,23107.80,100.818,1677632819999,2329564.33580,1158,54.090,1249838.38300,0
1677632820000,23107.90,23126.10,23107.80,23126.00,339.142,1677632879999,7840648.58150,2518,280.007,6473466.56760,0
1677632880000,23126.00,23128.10,23116.50,23117.40,179.090,1677632939999,4141151.68630,1882,57.540,1330508.30720,0
1677632940000,23117.30,23118.30,23103.00,23106.50,145.062,1677632999999,3352799.99700,1825,44.638,1031691.17880,0
1677633000000,23106.40,23133.90,23103.50,23133.90,271.107,1677633059999,6268262.97710,2558,174.311,4030790.16950,0
1677633060000,23133.80,23135.30,23127.10,23135.00,236.051,1677633119999,5460587.74320,1829,138.760,3210028.15940,0
1677633120000,23135.00,23137.50,23130.20,23136.90,279.160,1677633179999,6458498.60640,1414,101.785,2354791.02300,0
1677633180000,23137.00,23149.20,23133.10,23143.90,454.817,1677633239999,10525977.24420,3305,260.105,6019568.02090,0
1677633240000,23143.90,23153.30,23143.90,23153.20,428.362,1677633299999,9916229.87990,3032,178.429,4130459.03930,0
1677633300000,23153.30,23156.60,23140.00,23140.10,287.999,1677633359999,6666511.58620,2309,98.236,2274164.40340,0
1677633360000,23140.00,23145.00,23136.70,23136.70,249.351,1677633419999,5769996.39380,1953,81.247,1880101.50860,0
1677633420000,23136.70,23141.60,23119.50,23141.60,343.032,1677633479999,7933526.47160,2599,66.959,1548693.02350,0
1677633480000,23141.60,23150.40,23140.00,23150.30,158.092,1677633539999,3658907.84710,1422,97.844,2264539.26730,0
1677633540000,23150.40,23150.40,23121.20,23123.60,222.201,1677633599999,5141126.40550,2225,52.582,1216561.19550,0
1677633600000,23123.60,23131.50,23123.50,23129.40,101.528,1677633659999,2348332.12550,1272,39.447,912387.68850,0
1677633660000,23129.30,23133.70,23129.30,23132.00,124.391,1677633719999,2877396.79480,1044,77.298,1788032.27100,0
1677633720000,23132.00,23132.00,23113.30,23131.90,229.555,1677633779999,5307691.41560,2135,72.212,1669751.52390,0
1677633780000,23131.90,23137.20,23127.40,23130.60,132.957,1677633839999,3075711.67570,1543,74.485,1723032.97990,0
1677633840000,23130.60,23134.70,23130.50,23130.80,103.043,1677633899999,2383602.16450,971,39.072,903813.50770,0
1677633900000,23130.70,23130.80,23119.90,23122.20,109.939,1677633959999,2542524.09060,1403,53.496,1237197.94700,0
1677633960000,23122.20,23136.10,23122.10,23136.00,89.444,1677634019999,2068950.52680,803,74.139,1714941.38090,0
1677634020000,23136.00,23136.10,23127.60,23127.60,89.607,1677634079999,2072742.85030,1107,22.490,520228.92720,0
1677634080000,23127.70,23127.70,23126.80,23127.60,68.640,1677634139999,1587457.82380,698,22.252,514628.15370,0
1677634140000,23127.60,23139.90,23127.60,23139.90,149.021,1677634199999,3447036.71680,986,127.673,2953252.15890,0
1677634200000,23139.90,23183.10,23139.90,23180.60,995.204,1677634259999,23049805.99750,5216,780.303,18070728.71380,0
1677634260000,23180.60,23187.50,23178.00,23187.10,437.452,1677634319999,10141885.38020,3274,219.234,5082720.62750,0
1677634320000,23187.00,23203.60,23176.10,23199.00,1046.613,1677634379999,24271380.38890,5855,787.049,18251813.17290,0
1677634380000,23199.10,23240.00,23195.90,23235.70,1942.620,1677634439999,45115205.05780,10311,1387.988,32233790.42860,0
1677634440000,23235.80,23260.00,23221.90,23255.10,2231.689,1677634499999,51872133.04280,10903,1279.027,29729930.40390,0
1677634500000,23255.10,23272.00,23206.60,23206.60,1041.166,1677634559999,24192233.91840,7148,366.784,8526127.23100,0
1677634560000,23206.60,23222.90,23206.00,23207.00,336.621,1677634619999,7813305.00120,2966,161.327,3744623.83250,0
1677634620000,23207.00,23220.80,23201.60,23215.60,285.266,1677634679999,6621248.77340,2679,177.991,4131108.47510,0
1677634680000,23215.60,23215.60,23205.30,23210.00,321.670,1677634739999,7465035.90980,1889,97.004,2251165.65480,0
1677634740000,23210.00,23236.20,23206.00,23232.80,255.022,1677634799999,5921750.73820,2537,179.815,4175432.57810,0
1677634800000,23232.80,23232.80,23207.70,23211.50,269.504,1677634859999,6257829.01900,1942,72.649,1686351.28310,0
1677634860000,23211.60,23224.50,23209.20,23224.50,183.545,1677634919999,4260667.58160,1813,121.787,2827069.00830,0
1677634920000,23224.60,23226.00,23208.90,23211.70,172.557,1677634979999,4005811.33550,1999,93.490,2170216.49480,0
1677634980000,23211.60,23216.90,23201.90,23202.00,146.324,1677635039999,3396269.76040,1570,53.348,1238311.51940,0
1677635040000,23202.00,23230.10,23201.90,23230.10,195.897,1677635099999,4548816.24250,2152,139.576,3241005.10770,0
1677635100000,23230.10,23230.10,23215.70,23216.50,229.849,1677635159999,5337644.45010,2062,75.271,1748091.06220,0
1677635160000,23216.40,23234.00,23216.40,23233.80,158.395,1677635219999,3678335.92110,1654,112.758,2618491.80590,0
1677635220000,23233.70,23238.10,23229.00,23235.10,209.882,1677635279999,4876299.50310,1877,129.411,3006737.35310,0
