open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1682467200000,1865.40,1865.71,1865.31,1865.57,1922.534,1682467259999,3586660.25041,1842,1368.134,2552369.18730,0
1682467260000,1865.56,1865.57,1863.85,1863.91,6287.955,1682467319999,11723746.97935,3571,2044.834,3812312.16519,0
1682467320000,1863.92,1864.47,1863.71,1863.98,2058.565,1682467379999,3837009.52177,1813,1194.409,2226295.09864,0
1682467380000,1863.98,1863.99,1863.55,1863.61,1263.077,1682467439999,2353999.75891,1429,489.190,911703.05490,0
1682467440000,1863.61,1864.31,1862.95,1863.87,2698.098,1682467499999,5027728.13120,2262,944.500,1760100.58231,0
1682467500000,1863.87,1865.00,1862.35,1864.73,4494.405,1682467559999,8376903.73818,3536,2913.341,5431046.09704,0
1682467560000,1864.72,1865.00,1863.81,1863.86,2717.318,1682467619999,5066253.78553,2255,1003.431,1871052.08953,0
1682467620000,1863.86,1864.35,1863.86,1864.24,544.146,1682467679999,1014372.71961,930,310.933,579621.09885,0
1682467680000,1864.24,1864.24,1863.78,1864.01,508.363,1682467739999,947588.77636,801,207.221,386254.65186,0
1682467740000,1864.01,1864.08,1863.80,1863.80,806.963,1682467799999,1504124.88459,1024,203.260,378854.17159,0
1682467800000,1863.80,1864.54,1863.58,1864.35,1055.919,1682467859999,1968215.25437,1367,468.332,872977.49768,0
1682467860000,1864.34,1864.70,1864.09,1864.70,880.586,1682467919999,1641707.80979,1229,513.495,957325.64056,0
1682467920000,1864.69,1866.77,1864.69,1866.76,5797.206,1682467979999,10816041.87929,3133,4440.326,8284719.30753,0
1682467980000,1866.77,1873.99,1865.86,1873.06,29545.300,1682468039999,55230112.14849,11765,20566.849,38449635.53289,0
1682468040000,1873.06,1873.69,1868.01,1868.40,12506.587,1682468099999,23392752.42394,6682,4576.670,8559266.91390,0
1682468100000,1868.39,1870.93,1868.00,1869.44,5122.128,1682468159999,9575718.99305,3867,3268.112,6110271.19247,0
1682468160000,1869.44,1870.05,1868.22,1868.91,3520.862,1682468219999,6581486.03131,3271,1727.419,3228774.62320,0
1682468220000,1868.91,1870.00,1868.04,1869.24,1632.663,1682468279999,3051492.78540,2303,924.042,1726999.35943,0
1682468280000,1869.24,1870.31,1868.80,1869.19,2476.469,1682468339999,4629947.47355,2617,1278.958,2391145.54096,0
1682468340000,1869.18,1874.98,1868.94,1874.56,9292.166,1682468399999,17399476.64369,6060,6764.763,12665651.46165,0
1682468400000,1874.57,1876.50,1871.77,1871.77,9273.279,1682468459999,17381920.91120,7297,4340.664,8138441.55961,0
1682468460000,1871.77,1872.35,1869.73,1869.73,2655.706,1682468519999,4969133.01244,3025,908.328,1699759.07088,0
1682468520000,1869.73,1871.88,1869.65,1871.49,4265.795,1682468579999,7980626.80919,2889,2318.651,4337698.32859,0
1682468580000,1871.49,1874.03,1871.29,1873.61,3114.802,1682468639999,5834263.99561,2800,2117.736,3966338.09842,0
1682468640000,1873.61,1873.87,1872.19,1872.37,2828.391,1682468699999,5298041.93167,2240,1147.641,2149698.58951,0
1682468700000,1872.37,1873.39,1872.00,1873.20,1285.326,1682468759999,2407061.52165,1985,719.880,1348133.07844,0
1682468760000,1873.20,1883.79,1873.20,1877.78,47433.581,1682468819999,89175178.72494,23970,31564.695,59342234.06647,0
1682468820000,1877.79,1878.40,1876.42,1877.19,4207.199,1682468879999,7897874.32107,4333,1808.815,3395412.52837,0
1682468880000,1877.19,1877.41,1876.08,1876.36,3324.112,1682468939999,6238546.38056,3091,1760.154,3303548.65844,0
1682468940000,1876.35,1876.80,1873.62,1876.79,8575.466,1682468999999,16079579.11096,6234,4325.362,8110251.34472,0
1682469000000,1876.79,1878.83,1875.96,1878.80,3993.268,1682469059999,7495460.80860,4408,2616.745,4911711.73267,0
1682469060000,1878.80,1878.81,1875.09,1875.09,3835.396,1682469119999,7197454.29219,3918,1542.265,2893778.94290,0
1682469120000,1875.09,1875.10,1871.74,1871.75,4001.083,1682469179999,7496325.89856,4215,1133.170,2123193.24091,0
1682469180000,1871.75,1873.63,1871.74,1872.14,2663.944,1682469239999,4988342.70856,3165,1431.092,2679759.67633,0
1682469240000,1872.14,1872.32,1871.14,1872.06,2420.774,1682469299999,4530605.51457,2397,1316.975,2464717.73737,0
1682469300000,1872.06,1872.22,1871.22,1871.61,1459.430,1682469359999,2731503.16461,2155,771.623,1444179.61768,0
1682469360000,1871.62,1872.00,1870.68,1871.44,2741.375,1682469419999,5129646.22022,2999,1246.549,2332541.73064,0
1682469420000,1871.44,1871.87,1870.64,1870.89,1563.319,1682469479999,2925246.03429,1929,571.803,1070014.70313,0
1682469480000,1870.90,1870.90,1870.00,1870.70,1842.145,1682469539999,3445407.39905,2233,1026.187,1919306.66205,0
1682469540000,1870.70,1871.21,1870.00,1870.64,2070.081,1682469599999,3872383.27328,2333,1274.483,2384168.98473,0
1682469600000,1870.64,1871.37,1869.72,1869.72,1634.636,1682469659999,3057650.39687,2288,787.833,1473794.93968,0
1682469660000,1869.73,1870.66,1869.54,1869.85,1863.633,1682469719999,3485290.60523,2103,1019.898,1907314.71527,0
1682469720000,1869.85,1870.78,1869.57,1869.57,1039.758,1682469779999,1944378.88062,1498,460.496,861156.27914,0
1682469780000,1869.58,1869.87,1869.20,1869.65,1736.753,1682469839999,3246966.93892,2202,856.890,1602019.27600,0
1682469840000,1869.65,1869.65,1869.02,1869.03,759.248,1682469899999,1419354.49152,1330,295.036,551540.80630,0
1682469900000,1869.02,1870.58,1868.08,1870.03,4065.879,1682469959999,7600570.42213,3528,2616.490,4891814.99497,0
1682469960000,1870.03,1870.06,1869.20,1869.20,936.298,1682470019999,1750646.22336,1459,402.030,751694.89060,0
1682470020000,1869.21,1869.63,1869.00,1869.63,1007.863,1682470079999,1883906.92555,1354,580.463,1085016.14217,0
1682470080000,1869.63,1870.20,1869.20,1869.41,1179.985,1682470139999,2206034.78356,1548,714.928,1336579.89414,0
1682470140000,1869.41,1869.86,1869.20,1869.21,1753.824,1682470199999,3278765.56990,1496,654.001,1222722.31881,0
1682470200000,1869.21,1869.36,1868.12,1868.24,2602.998,1682470259999,4864607.76062,2555,975.919,1823791.09349,0
1682470260000,1868.24,1868.86,1868.24,1868.64,1364.077,1682470319999,2548901.63837,1818,764.112,1427785.33111,0
1682470320000,1868.63,1868.66,1868.22,1868.66,809.635,1682470379999,1512691.77897,1336,400.145,747615.78292,0
1682470380000,1868.66,1868.66,1867.74,1868.19,1823.403,1682470439999,3406665.61104,2067,805.560,1505012.23968,0
1682470440000,1868.19,1868.19,1866.70,1867.53,3159.948,1682470499999,5900154.37154,3064,1260.264,2353061.20770,0
1682470500000,1867.53,1867.57,1866.28,1867.41,2045.401,1682470559999,3818849.84557,2428,947.112,1768324.38616,0
1682470560000,1867.41,1867.50,1867.00,1867.00,1474.417,1682470619999,2753048.99493,1738,860.498,1606739.96915,0
1682470620000,1867.00,1867.54,1866.20,1866.20,1830.732,1682470679999,3417925.59469,1664,828.492,1546807.31065,0
1682470680000,1866.20,1867.57,1866.05,1867.33,2460.750,1682470739999,4593344.11619,2099,1789.719,3340663.44150,0
1682470740000,1867.32,1867.32,1866.01,1866.30,1082.197,1682470799999,2019793.39652,1461,433.187,808417.41414,0
1682470800000,1866.31,1867.18,1866.26,1866.89,2433.932,1682470859999,4543516.55672,2523,1303.155,2432617.39836,0
1682470860000,1866.88,1866.88,1865.16,1865.16,1972.537,1682470919999,3680633.35586,2105,459.680,857898.05312,0
1682470920000,1865.17,1866.12,1865.11,1865.60,1692.617,1682470979999,3157773.01542,1849,854.379,1593973.55620,0
1682470980000,1865.60,1865.93,1865.55,1865.93,1009.313,1682471039999,1883070.37844,1353,623.633,1163499.81684,0
1682471040000,1865.93,1867.17,1865.92,1866.75,1442.928,1682471099999,2693327.96656,1999,1133.020,2114784.75779,0
1682471100000,1866.75,1866.99,1866.46,1866.66,1091.496,1682471159999,2037494.94441,1048,356.784,665996.65748,0
1682471160000,1866.66,1867.45,1866.40,1867.12,1575.568,1682471219999,2941392.61982,1923,1079.477,2015303.53352,0
1682471220000,1867.12,1867.72,1867.11,1867.62,892.909,1682471279999,1667430.42903,1258,686.155,1281347.00315,0
1682471280000,1867.63,1867.63,1867.23,1867.24,766.398,1682471339999,1431274.92381,932,287.491,536902.32890,0
1682471340000,1867.23,1868.08,1867.23,1867.70,1528.729,1682471399999,2855087.62662,1422,1191.452,2225207.52680,0
1682471400000,1867.71,1868.20,1867.44,1867.44,1237.508,1682471459999,2311457.83201,1679,701.335,1309958.81163,0
1682471460000,1867.44,1867.45,1866.66,1866.66,851.359,1682471519999,1589480.14808,1347,300.958,561838.18282,0
1682471520000,1866.66,1866.76,1866.37,1866.50,757.314,1682471579999,1413572.78736,1181,374.320,698671.83936,0
1682471580000,1866.50,1866.51,1863.55,1864.56,5173.137,1682471639999,9649167.11927,3235,901.822,1681853.19286,0
1682471640000,1864.56,1864.61,1861.60,1863.75,5993.470,1682471699999,11166654.40334,5700,2472.859,4607469.31991,0
1682471700000,1863.74,1865.39,1863.62,1864.89,2546.886,1682471759999,4748960.86076,2544,1557.694,2904394.19897,0
1682471760000,1864.89,1865.82,1864.88,1865.01,1199.644,1682471819999,2237751.75795,1697,753.850,1406171.70754,0
