open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1680393600000,1819.83,1819.97,1819.53,1819.87,982.463,1680393659999,1787831.30037,827,425.828,774907.69840,0
1680393660000,1819.86,1820.06,1819.76,1819.76,712.657,1680393719999,1297037.04733,700,266.256,484581.12636,0
1680393720000,1819.76,1820.09,1819.47,1820.09,594.550,1680393779999,1081911.99866,606,328.735,598215.05188,0
1680393780000,1820.08,1820.19,1819.69,1819.81,907.665,1680393839999,1651958.88904,831,425.405,774204.39283,0
1680393840000,1819.80,1820.26,1819.80,1820.26,601.440,1680393899999,1094691.66904,710,269.621,490736.76921,0
1680393900000,1820.25,1820.67,1820.22,1820.52,1371.965,1680393959999,2497610.20353,859,1127.131,2051896.36061,0
1680393960000,1820.52,1820.59,1820.35,1820.58,256.798,1680394019999,467491.37345,369,194.892,354789.94814,0
1680394020000,1820.57,1820.58,1820.15,1820.40,606.439,1680394079999,1103949.73683,573,231.233,420920.63936,0
1680394080000,1820.40,1820.57,1820.35,1820.36,268.996,1680394139999,489701.35220,323,75.659,137733.82890,0
1680394140000,1820.35,1821.00,1819.68,1820.43,2353.062,1680394199999,4283693.33127,1194,1052.876,1916977.95482,0
1680394200000,1820.42,1820.70,1820.42,1820.50,408.324,1680394259999,743398.62140,445,154.108,280560.56089,0
1680394260000,1820.50,1821.00,1820.38,1821.00,1568.258,1680394319999,2855423.64630,828,1371.657,2497453.35550,0
1680394320000,1821.00,1821.31,1820.72,1820.94,1316.269,1680394379999,2396999.13754,644,1043.308,1899931.06297,0
1680394380000,1820.94,1821.30,1820.65,1820.66,362.082,1680394439999,659367.61903,444,167.942,305832.77382,0
1680394440000,1820.65,1820.90,1820.57,1820.57,184.364,1680394499999,335667.74510,302,121.176,220617.85582,0
1680394500000,1820.58,1822.27,1820.57,1821.92,1349.891,1680394559999,2459035.62215,1163,1047.242,1907732.57458,0
1680394560000,1821.91,1822.68,1821.91,1822.56,856.337,1680394619999,1560537.64049,920,574.801,1047484.14096,0
1680394620000,1822.55,1823.03,1821.74,1821.74,1689.485,1680394679999,3079410.10663,1237,664.538,1211332.64247,0
1680394680000,1821.74,1821.75,1821.30,1821.66,360.876,1680394739999,657333.69567,478,165.149,300810.97307,0
1680394740000,1821.66,1821.67,1821.21,1821.21,257.246,1680394799999,468553.94183,342,119.471,217605.18018,0
