open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1680307200000,1820.81,1821.84,1820.53,1821.56,2737.852,1680307259999,4986475.74992,1430,1951.437,3554338.90887,0
1680307260000,1821.56,1821.98,1820.78,1820.79,1157.648,1680307319999,2108630.80281,1019,496.430,904264.61964,0
1680307320000,1820.78,1821.59,1820.78,1821.20,1191.262,1680307379999,2169419.72566,980,681.312,1240727.30318,0
1680307380000,1821.21,1821.21,1820.48,1820.57,813.071,1680307439999,1480433.01741,728,313.562,570870.99765,0
1680307440000,1820.57,1820.69,1820.49,1820.69,446.004,1680307499999,811990.32545,463,224.177,408136.45814,0
1680307500000,1820.68,1821.62,1820.58,1821.62,936.189,1680307559999,1704907.08023,844,514.025,936057.44525,0
1680307560000,1821.62,1822.68,1821.61,1822.49,1944.700,1680307619999,3543969.79863,1147,1732.530,3157312.32225,0
1680307620000,1822.49,1822.90,1822.48,1822.68,1282.677,1680307679999,2338007.12846,814,996.520,1816404.70685,0
1680307680000,1822.68,1823.30,1822.68,1823.29,679.884,1680307739999,1239513.56558,701,458.341,835598.22332,0
1680307740000,1823.29,1824.10,1823.25,1823.88,1687.097,1680307799999,3076827.69838,967,1421.682,2592767.71751,0
1680307800000,1823.86,1823.98,1823.64,1823.98,508.188,1680307859999,926822.01850,661,233.132,425176.65120,0
1680307860000,1823.98,1823.98,1822.22,1822.75,782.765,1680307919999,1427028.17158,882,157.011,286173.07621,0
1680307920000,1822.75,1822.95,1822.74,1822.79,285.872,1680307979999,521109.17333,425,97.716,178124.62349,0
1680307980000,1822.80,1823.71,1822.79,1823.71,400.394,1680308039999,730032.62781,533,300.943,548689.93458,0
1680308040000,1823.71,1824.03,1823.70,1823.72,587.684,1680308099999,1071830.81475,705,427.131,779017.29924,0
1680308100000,1823.73,1824.09,1823.48,1824.09,768.591,1680308159999,1401680.47050,836,383.837,700013.14772,0
1680308160000,1824.09,1825.88,1823.92,1825.80,1686.818,1680308219999,3078664.75849,1917,1096.405,2001141.88062,0
1680308220000,1825.79,1826.69,1825.77,1826.34,1496.657,1680308279999,2733129.37640,1475,1029.960,1880847.89171,0
1680308280000,1826.34,1826.60,1825.71,1826.14,878.288,1680308339999,1603876.21396,1134,422.748,772010.20739,0
1680308340000,1826.14,1826.80,1826.14,1826.79,778.650,1680308399999,1422194.28447,899,446.760,815996.13448,0
1680308400000,1826.79,1827.00,1826.49,1826.77,1900.675,1680308459999,3472140.36803,1691,871.505,1592054.12706,0
1680308460000,1826.73,1826.73,1825.32,1825.45,971.097,1680308519999,1773298.66609,1144,296.663,541749.94780,0
1680308520000,1825.45,1825.45,1824.91,1824.91,750.754,1680308579999,1370215.84429,875,242.634,442816.10279,0
1680308580000,1824.91,1824.92,1822.75,1822.75,2241.169,1680308639999,4087435.95585,1690,688.419,1255794.05154,0
1680308640000,1822.75,1823.91,1822.34,1823.18,3530.969,1680308699999,6437403.61427,2053,1860.443,3392142.93842,0
1680308700000,1823.18,1823.85,1822.90,1823.84,1396.668,1680308759999,2546434.07497,861,620.742,1131809.18474,0
1680308760000,1823.84,1825.45,1823.84,1825.13,1359.503,1680308819999,2481011.34314,998,1093.995,1996411.58699,0
1680308820000,1825.13,1825.37,1823.98,1823.99,971.658,1680308879999,1773233.86993,796,182.588,333199.37333,0
