open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1680825600000,1871.34,1871.69,1870.97,1871.45,1222.183,1680825659999,2287154.43535,1435,766.024,1433510.72176,0
1680825660000,1871.46,1871.58,1871.23,1871.34,711.639,1680825719999,1331797.08305,1013,287.178,537427.21066,0
1680825720000,1871.33,1871.33,1870.64,1870.78,1409.070,1680825779999,2636301.15852,1057,169.559,317239.52723,0
1680825780000,1870.79,1871.20,1870.78,1870.94,514.730,1680825839999,963080.61476,755,215.573,403329.95467,0
1680825840000,1870.95,1871.37,1870.94,1871.37,330.988,1680825899999,619310.16370,571,201.407,376848.01911,0
1680825900000,1871.37,1871.50,1871.23,1871.49,512.550,1680825959999,959165.86804,819,305.404,571522.81942,0
1680825960000,1871.49,1871.49,1870.42,1870.57,950.589,1680826019999,1778260.33717,933,229.535,429366.88083,0
1680826020000,1870.56,1871.69,1870.56,1871.69,945.943,1680826079999,1770131.43889,818,512.339,958705.59419,0
1680826080000,1871.69,1872.06,1871.68,1871.68,1515.454,1680826139999,2836819.40663,1135,868.486,1625718.83973,0
1680826140000,1871.69,1871.69,1870.80,1870.88,474.673,1680826199999,888151.71457,711,180.132,337043.66321,0
1680826200000,1870.87,1871.11,1870.49,1870.49,404.008,1680826259999,755831.00111,677,131.741,246480.34766,0
1680826260000,1870.49,1871.41,1870.49,1871.41,695.138,1680826319999,1300399.01745,675,598.432,1119469.00004,0
1680826320000,1871.41,1871.58,1871.40,1871.58,112.263,1680826379999,210093.12722,421,66.375,124217.23811,0
1680826380000,1871.58,1871.78,1870.69,1870.71,627.454,1680826439999,1174129.81993,787,235.625,440892.37137,0
1680826440000,1870.70,1871.10,1870.42,1870.79,1010.063,1680826499999,1889551.88521,1088,295.912,553557.92513,0
1680826500000,1870.79,1870.89,1870.33,1870.75,776.363,1680826559999,1452290.87456,761,204.341,382253.41214,0
1680826560000,1870.74,1870.75,1869.80,1869.81,1316.450,1680826619999,2462030.06113,1126,140.014,261878.06171,0
1680826620000,1869.80,1869.81,1869.48,1869.58,938.380,1680826679999,1754452.27741,882,296.906,555120.57334,0
1680826680000,1869.57,1869.80,1869.01,1869.02,1331.426,1680826739999,2489025.10251,1058,322.640,603207.52156,0
1680826740000,1869.01,1869.18,1868.70,1868.93,1357.638,1680826799999,2537356.58146,1181,546.470,1021284.47033,0
1680826800000,1868.92,1869.61,1868.64,1869.35,1505.459,1680826859999,2813815.12062,1284,490.092,916015.41544,0
1680826860000,1869.36,1870.33,1869.13,1870.33,601.360,1680826919999,1124431.01694,880,364.934,682412.93197,0
1680826920000,1870.32,1870.50,1870.12,1870.37,521.538,1680826979999,975447.03330,773,235.634,440714.41100,0
