open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1681257600000,1888.89,1889.70,1888.57,1889.43,4504.871,1681257659999,8510480.89737,2368,2843.332,5371667.67333,0
1681257660000,1889.43,1889.62,1889.19,1889.62,499.564,1681257719999,943882.33827,712,315.833,596736.82960,0
1681257720000,1889.61,1889.80,1889.61,1889.80,631.360,1681257779999,1193074.79460,660,323.445,611212.07276,0
1681257780000,1889.79,1890.72,1889.79,1890.72,1714.064,1681257839999,3240017.30348,1039,1522.595,2878083.68558,0
1681257840000,1890.71,1891.78,1890.53,1891.26,4487.801,1681257899999,8488095.41194,2720,3102.663,5868170.49377,0
1681257900000,1891.25,1892.20,1891.01,1892.17,2408.069,1681257959999,4555704.45333,1766,1504.276,2845877.74246,0
1681257960000,1892.17,1892.18,1891.50,1892.08,632.071,1681258019999,1195821.42362,715,389.996,737815.62717,0
1681258020000,1892.07,1892.08,1891.17,1891.81,1165.146,1681258079999,2203859.79325,919,382.185,722934.65258,0
1681258080000,1891.80,1892.24,1891.09,1891.82,1605.432,1681258139999,3037195.34786,1228,944.438,1786790.63357,0
1681258140000,1891.82,1891.83,1891.37,1891.37,613.739,1681258199999,1160991.10071,693,252.435,477511.52438,0
1681258200000,1891.37,1891.38,1890.63,1890.75,1194.406,1681258259999,2258679.20858,1039,322.161,609224.62592,0
1681258260000,1890.74,1890.87,1890.60,1890.79,416.447,1681258319999,787392.84002,566,141.822,268148.78087,0
1681258320000,1890.79,1890.98,1890.79,1890.98,228.674,1681258379999,432386.58507,524,178.627,337756.82237,0
1681258380000,1890.97,1891.00,1890.80,1890.81,425.079,1681258439999,803805.41462,586,249.479,471755.79991,0
1681258440000,1890.80,1891.64,1890.80,1891.64,892.451,1681258499999,1687761.37221,720,728.782,1378210.13182,0
1681258500000,1891.63,1891.64,1890.66,1890.71,1361.036,1681258559999,2573814.48227,1091,590.533,1116765.47775,0
1681258560000,1890.70,1891.08,1890.51,1890.63,725.264,1681258619999,1371316.04932,725,321.860,608584.75322,0
1681258620000,1890.63,1891.30,1890.60,1890.80,532.447,1681258679999,1006810.30719,610,338.797,640651.44240,0
1681258680000,1890.80,1890.81,1890.64,1890.64,596.752,1681258739999,1128284.66547,557,186.920,353412.84579,0
1681258740000,1890.64,1891.29,1890.64,1890.81,830.875,1681258799999,1571116.69586,687,358.672,678195.33079,0
1681258800000,1890.80,1890.81,1890.00,1890.50,863.746,1681258859999,1632761.23317,984,340.899,644408.54837,0
1681258860000,1890.49,1890.79,1890.45,1890.71,569.057,1681258919999,1075851.32499,569,245.640,464401.21037,0
1681258920000,1890.70,1893.05,1890.42,1892.87,8334.161,1681258979999,15766376.08219,2974,5810.975,10991973.70725,0
1681258980000,1892.86,1896.48,1892.60,1895.06,9828.592,1681259039999,18621103.74286,6957,6606.856,12516951.46418,0
1681259040000,1895.05,1895.06,1894.02,1894.12,1231.149,1681259099999,2332128.73348,1065,609.959,1155365.12488,0
1681259100000,1894.11,1894.68,1892.60,1892.76,3139.206,1681259159999,5944897.43765,2012,1182.469,2239580.12377,0
1681259160000,1892.75,1893.01,1891.83,1892.89,1922.882,1681259219999,3638959.29351,1429,790.333,1495663.82654,0
1681259220000,1892.88,1893.00,1892.00,1892.90,1392.588,1681259279999,2635580.32575,1025,681.664,1290142.18373,0
1681259280000,1892.90,1893.24,1892.89,1893.10,551.956,1681259339999,1044891.13172,695,298.356,564798.17430,0
1681259340000,1893.09,1896.45,1892.98,1896.00,7950.892,1681259399999,15065518.29618,3194,6728.497,12748986.66704,0
1681259400000,1896.01,1896.01,1894.76,1894.96,4101.444,1681259459999,7774063.41866,1777,938.901,1779267.32644,0
1681259460000,1894.95,1894.96,1894.44,1894.44,1367.271,1681259519999,2590595.52471,1162,403.275,764133.56289,0
1681259520000,1894.45,1894.73,1894.32,1894.32,806.639,1681259579999,1528148.64774,823,308.451,584364.79653,0
1681259580000,1894.32,1894.33,1893.90,1893.90,498.056,1681259639999,943380.68467,696,123.539,233992.64180,0
1681259640000,1893.90,1894.00,1893.57,1893.57,749.531,1681259699999,1419421.00529,773,232.704,440695.06096,0
1681259700000,1893.57,1893.58,1892.35,1892.79,1726.199,1681259759999,3267415.20816,1457,435.414,824159.16618,0
1681259760000,1892.80,1892.85,1892.14,1892.48,1212.029,1681259819999,2293675.65472,1193,558.552,1057008.84478,0
1681259820000,1892.48,1892.84,1892.28,1892.44,486.682,1681259879999,921049.81169,599,240.120,454439.55373,0
1681259880000,1892.46,1892.47,1892.18,1892.46,460.617,1681259939999,871641.75470,543,144.622,273670.43136,0
1681259940000,1892.47,1893.35,1892.46,1892.78,695.978,1681259999999,1317503.20324,743,439.795,832539.16007,0
1681260000000,1892.79,1892.79,1891.84,1891.89,693.913,1681260059999,1313152.79619,917,296.922,561887.80818,0
1681260060000,1891.89,1892.40,1891.89,1892.40,546.373,1681260119999,1033764.89455,688,238.762,451766.42958,0
1681260120000,1892.40,1892.58,1891.40,1891.94,1218.803,1681260179999,2305783.09829,1344,396.434,749978.23698,0
