open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1681776000000,2074.49,2074.90,2074.02,2074.20,2003.631,1681776059999,4156486.07317,1904,1083.930,2248594.57517,0
1681776060000,2074.19,2074.96,2073.95,2074.58,1804.613,1681776119999,3743704.78342,1695,1249.593,2592319.88220,0
1681776120000,2074.57,2074.67,2073.91,2074.10,896.512,1681776179999,1859600.24017,1254,335.442,695793.35071,0
1681776180000,2074.10,2074.36,2073.88,2074.15,1043.808,1681776239999,2164922.82362,1148,566.025,1173981.92466,0
1681776240000,2074.15,2074.16,2073.72,2073.75,777.327,1681776299999,1612081.56302,984,323.953,671835.34505,0
1681776300000,2073.75,2074.35,2073.63,2074.27,690.742,1681776359999,1432545.92120,770,361.178,749079.49118,0
1681776360000,2074.26,2074.46,2073.93,2074.44,777.688,1681776419999,1613077.46680,834,508.162,1054016.54577,0
1681776420000,2074.43,2075.26,2074.43,2074.96,1699.875,1681776479999,3527089.49723,1325,1248.790,2591100.35231,0
1681776480000,2074.95,2075.20,2074.75,2074.75,811.282,1681776539999,1683432.36728,651,533.469,1106969.52210,0
1681776540000,2074.75,2075.26,2074.75,2075.25,608.766,1681776599999,1263232.20137,780,459.633,953757.07993,0
1681776600000,2075.25,2075.26,2075.25,2075.25,236.735,1681776659999,491285.26537,470,95.662,198523.52212,0
1681776660000,2075.25,2075.41,2075.14,2075.15,871.612,1681776719999,1808861.72691,880,642.373,1333126.16064,0
1681776720000,2075.14,2076.96,2075.14,2076.25,3636.852,1681776779999,7550326.94128,1572,3431.151,7123237.18323,0
1681776780000,2076.25,2076.64,2076.11,2076.24,993.194,1681776839999,2062227.45855,1096,594.187,1233745.82372,0
1681776840000,2076.23,2076.24,2076.12,2076.12,475.449,1681776899999,987118.51423,537,154.027,319791.35339,0
1681776900000,2076.12,2076.14,2075.73,2075.80,875.818,1681776959999,1818112.36849,962,333.458,692203.73105,0
1681776960000,2075.79,2076.13,2075.78,2075.78,569.527,1681777019999,1182284.30246,659,341.249,708411.95297,0
1681777020000,2075.78,2075.78,2073.44,2073.44,4728.350,1681777079999,9809355.34759,2261,967.846,2008379.39761,0
1681777080000,2073.44,2073.52,2073.00,2073.00,1812.997,1681777139999,3758646.44283,1415,511.113,1059632.66706,0
1681777140000,2073.00,2073.30,2072.95,2072.96,1329.370,1681777199999,2755848.83817,1146,686.556,1423254.87393,0
1681777200000,2072.98,2073.21,2072.79,2073.21,1098.445,1681777259999,2277016.57245,912,633.108,1312409.30943,0
1681777260000,2073.21,2073.60,2073.10,2073.39,707.180,1681777319999,1466225.54433,914,293.085,607683.91637,0
1681777320000,2073.39,2076.10,2073.27,2076.06,2578.616,1681777379999,5350073.16365,1736,2199.852,4564440.47293,0
1681777380000,2076.06,2076.67,2075.15,2076.27,1960.531,1681777439999,4070069.78230,1529,1213.907,2519959.91414,0
1681777440000,2076.26,2077.12,2076.26,2077.12,1402.390,1681777499999,2912334.74169,1337,1153.668,2395807.20783,0
1681777500000,2077.11,2077.13,2075.98,2075.98,1044.906,1681777559999,2170001.33959,875,221.779,460585.21121,0
1681777560000,2075.98,2076.10,2074.44,2074.59,871.904,1681777619999,1809418.13179,1090,350.585,727583.26327,0
1681777620000,2074.59,2074.65,2074.00,2074.00,988.170,1681777679999,2049722.80567,955,387.253,803284.26905,0
