open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1682121600000,1848.01,1848.41,1847.59,1848.41,2750.040,1682121659999,5081966.01566,2121,1834.563,3390227.81644,0
1682121660000,1848.40,1849.71,1847.94,1848.77,3564.887,1682121719999,6591596.99822,2242,2675.501,4947085.00327,0
1682121720000,1848.76,1849.65,1848.64,1849.44,1523.189,1682121779999,2816658.60826,1510,1120.565,2072114.23139,0
1682121780000,1849.43,1849.97,1849.29,1849.97,1952.649,1682121839999,3611659.52860,1407,1372.299,2538312.68233,0
1682121840000,1849.96,1850.29,1849.45,1850.28,1622.271,1682121899999,3001179.57424,1367,1219.107,2255360.46165,0
1682121900000,1850.28,1851.34,1850.28,1850.99,3310.422,1682121959999,6127431.20112,2478,2230.194,4127914.20020,0
1682121960000,1850.99,1851.51,1850.42,1851.30,2417.207,1682122019999,4474653.48779,2274,1427.360,2642324.24938,0
1682122020000,1851.30,1852.00,1850.57,1850.57,1899.660,1682122079999,3517290.49033,1824,1008.548,1867450.01923,0
1682122080000,1850.57,1852.16,1850.39,1850.80,1523.960,1682122139999,2821378.96978,1546,787.434,1457876.95872,0
1682122140000,1850.80,1851.29,1850.71,1850.71,679.667,1682122199999,1258067.14398,950,342.910,634743.78232,0
1682122200000,1850.71,1851.35,1850.24,1850.80,1269.620,1682122259999,2349842.47060,1590,607.202,1123816.27047,0
1682122260000,1850.79,1851.79,1850.79,1851.78,707.456,1682122319999,1309768.31836,1277,456.251,844671.18559,0
1682122320000,1851.78,1852.07,1851.52,1851.96,519.073,1682122379999,961235.07612,1038,272.027,503746.56641,0
1682122380000,1851.96,1852.45,1851.96,1852.42,1041.097,1682122439999,1928372.94901,1072,852.314,1578684.43317,0
1682122440000,1852.42,1852.55,1852.24,1852.52,970.509,1682122499999,1797742.29216,1273,590.231,1093331.18666,0
1682122500000,1852.52,1852.81,1852.13,1852.65,989.477,1682122559999,1833029.66464,1618,360.329,667507.59754,0
1682122560000,1852.64,1853.25,1852.37,1853.12,1471.945,1682122619999,2727231.79924,1465,654.901,1213448.64362,0
1682122620000,1853.11,1853.39,1851.78,1851.79,1545.714,1682122679999,2863571.80121,1884,502.472,930950.58804,0
1682122680000,1851.80,1851.80,1851.06,1851.20,1349.172,1682122739999,2497697.04252,1339,439.538,813685.71449,0
1682122740000,1851.20,1851.21,1850.20,1850.20,2331.521,1682122799999,4315091.49138,1362,441.638,817340.95471,0
1682122800000,1850.20,1850.69,1850.00,1850.63,1615.410,1682122859999,2989023.99521,1623,584.984,1082442.31171,0
1682122860000,1850.63,1853.20,1850.63,1852.79,1875.003,1682122919999,3472406.06401,1840,1705.155,3157782.64168,0
1682122920000,1852.78,1852.79,1851.76,1851.85,1181.985,1682122979999,2189196.38794,1206,389.248,720850.76630,0
1682122980000,1851.85,1851.85,1850.02,1850.02,1340.081,1682123039999,2480161.32668,1463,451.599,835775.87989,0
1682123040000,1850.01,1850.09,1849.60,1849.61,1067.643,1682123099999,1975153.70444,834,212.429,392995.32597,0
1682123100000,1849.60,1849.67,1848.61,1848.75,1504.721,1682123159999,2782534.02946,1354,298.646,552282.82575,0
1682123160000,1848.75,1849.41,1848.74,1849.40,966.661,1682123219999,1787485.77485,1018,491.217,908310.24711,0
1682123220000,1849.40,1849.71,1849.08,1849.09,814.150,1682123279999,1505764.46327,772,489.170,904705.12819,0
1682123280000,1849.08,1849.09,1848.80,1849.05,663.494,1682123339999,1226776.75779,757,275.808,509944.54392,0
1682123340000,1849.04,1849.80,1848.92,1848.92,610.006,1682123399999,1128119.39856,1068,213.862,395491.22102,0
1682123400000,1848.93,1849.77,1848.18,1849.77,1824.117,1682123459999,3372038.44436,2055,986.648,1823998.41664,0
1682123460000,1849.77,1849.77,1848.55,1848.60,740.013,1682123519999,1368397.72780,1017,203.916,377079.52266,0
1682123520000,1848.60,1848.86,1848.60,1848.79,595.954,1682123579999,1101732.73784,947,241.922,447246.02662,0
